x1,x2,x3,x4,x5,y,t
-0.447318032,-0.715642646,-0.385403428,0.359060082,0.608063097,0.285363204,0
-1.339039758,1.371779419,-1.15774166,0.45406902,2.362311105,0.38862994,0
0.016103011,1.002746789,-0.571521903,-0.139099815,0.126454,1.770556756,1
0.452482056,-0.113822665,0.596015733,1.09465948,-1.412616593,-1.047662426,0
0.130686424,2.154395924,0.507041455,-0.52889247,0.478565125,0.591048515,0
-0.431077263,0.732764432,-0.905372747,0.859098469,-0.311162346,0.087206033,1
0.901080645,0.435482278,0.234714129,0.610474104,-1.513285592,2.666733152,1
-1.072102974,0.0285558,0.043535424,0.107453399,0.717582662,-0.876128067,0
1.857701009,1.000289605,0.583604823,-0.261077178,-0.421539249,2.17612468,1
1.771334291,0.79466538,1.398434985,-0.584546454,-0.981325316,0.10262414,1
0.088995969,-0.477691792,0.403433618,0.498553628,-0.001576473,1.681661366,0
-1.04184016,-0.78917194,-2.890074884,0.330119051,-0.852190301,-1.192646165,1
-0.93869465,-0.132439491,1.418426397,0.042972747,-0.102202962,-1.193829675,0
-0.399482724,0.87594829,1.137991437,-0.3447111,-0.284772752,-0.840239738,0
-0.403232886,-1.152364398,-0.143343312,1.104928311,-0.511078636,0.450047264,1
1.664663503,1.362364039,0.088950452,0.259531625,-1.438759954,0.172779342,1
-0.633686414,-1.225675294,-1.045382144,1.075767026,0.009822765,1.091465286,0
-1.34120974,-1.570743037,1.024253108,0.442883646,-1.747011738,-0.149044123,0
-1.545648941,0.280125852,0.138021718,0.0115281,-0.507019413,0.801595493,0
0.274015346,-0.548393934,1.04714248,0.758730952,0.550064718,0.767885753,1
1.033437096,0.941654622,0.455931836,-0.586330469,0.479313165,1.194482001,1
1.008426494,0.208631977,1.429389851,0.869396213,1.077338186,0.745661856,1
1.676051983,1.190439736,-0.851588609,0.797540454,-0.134261327,0.305197362,1
0.832180594,-0.832390233,0.700139234,1.146862055,0.70815375,-0.36663366,1
-0.269099,0.544985825,0.214934814,0.413380681,0.935382259,0.594755955,1
-1.400944567,-1.628305272,1.099362254,0.715822705,-0.166301262,-0.50286445,0
1.927330455,2.391938575,0.506330469,1.079808123,-0.408565625,2.323259649,1
-1.101636358,-0.784173288,0.608379256,-0.19458262,1.055553094,-0.329290018,1
0.213816242,0.152887538,1.584589157,-0.876196453,0.290972235,-1.947179201,1
0.203554626,0.686439196,-0.566656855,-0.974619732,0.09370263,-1.345825516,1
-0.923526328,-0.477989473,0.20357538,-0.557114254,-0.039245343,-1.876536512,0
0.298938068,2.33270392,-0.664203571,0.106993601,-0.060263922,0.4463551,1
0.269070821,-1.888559608,0.276259118,-1.641070775,0.909951618,-2.800924444,0
-0.078851843,0.340620462,-1.114606329,0.780248587,0.917433403,0.429501104,1
0.206819888,-0.103074373,0.441531049,1.066880179,1.890766036,-0.273756591,0
-1.079068189,-0.165336195,-0.154406426,0.813991843,-1.07039799,-0.124555414,0
-1.64825332,-1.539357241,0.628752699,-0.145913521,-1.857036124,-2.14757864,1
0.146874304,0.630675334,-0.951305905,-0.161053196,-0.289735149,-1.773254611,0
-0.800775763,0.794145506,-0.43611095,-0.652479454,-0.899680519,1.759674916,0
-0.800725568,0.384758292,-0.137250426,-1.015029882,-0.028179386,0.15019029,1
-0.507774867,1.300786577,-0.370346403,0.026806488,-1.469020555,0.441175381,1
-0.867387298,0.628450003,1.076675041,0.608841453,0.695967353,1.389340182,0
0.894487144,-0.85463837,0.707382855,-1.376772649,-0.246988669,-0.790653487,1
1.000348571,-0.217967482,0.21364637,0.263835831,1.539737017,0.952368162,1
1.300346857,0.461368745,0.198293034,-1.068393952,-1.031594145,-1.654063259,1
-0.132227671,0.062597829,-0.221224977,1.310249824,1.46276205,0.777678344,0
-1.371522677,0.03010679,0.359220482,-2.400962442,-0.102271485,-2.89842322,1
-0.097403927,-0.044677578,0.225710209,-0.485244648,0.12515874,0.298325803,0
-0.432144797,2.030855814,0.310794106,0.980864314,-1.069641114,-2.209743849,0
1.222034869,-1.232604817,-0.973383526,-1.102435896,0.728208002,-0.121395912,1
0.387658173,-0.117920286,-0.245939718,-0.549559902,0.871719739,0.415012365,1
-0.771713923,0.944172322,-0.938368807,0.192032614,1.44624486,0.90395005,1
0.3868116,-1.716031562,-0.253793775,0.919220106,1.560480066,0.855587548,0
-0.293492166,-0.70653421,1.44946435,-1.515418198,-0.318875879,-2.837129107,1
0.373182339,-0.465454537,0.932969662,0.061306162,0.067101453,-0.574297589,0
0.047309232,-2.743775037,-0.900786772,0.369504134,-1.32862181,0.887012497,0
-0.697588036,-1.207351927,0.677218425,-0.514520003,0.848471101,-0.925885068,1
0.427229883,-0.807265177,1.124275013,0.485158172,-1.656108183,0.491450081,0
0.755855639,-0.835834203,-0.695379727,1.223583856,-0.436563394,0.909493563,1
-0.175527069,1.326575938,-1.205602707,1.505885739,2.132240909,3.292653089,0
0.023545874,-0.20984851,-2.538081934,-2.811580866,2.29087075,-4.349959125,1
1.191039278,-1.271892183,1.20943505,0.564071078,0.1442443,0.443139216,0
-0.388369638,1.205992911,-0.956909003,-1.290623824,-0.918614026,-2.023075968,0
-0.598221486,0.573809802,0.596729092,-0.353987557,-0.467708273,1.879844514,1
0.340530708,-1.33142414,0.685728366,1.575300869,0.831936366,-0.074190615,1
0.96140381,-0.548191334,1.639220812,0.856222115,-1.327743228,0.350491703,1
1.11076682,1.248442314,-0.325292914,0.924316707,-0.595019883,0.593337552,1
0.14154088,-1.695545495,-0.131769441,0.250413157,0.619567971,-0.141276678,0
-0.174942096,-0.941410087,-0.325053729,0.905682803,0.377110146,2.929302959,0
0.173785348,-0.20128354,2.260825524,0.110135995,2.406058796,0.237126819,1
0.294983028,1.183835989,0.251206446,-0.325243248,-1.469760581,0.620362359,0
0.15821463,0.492375701,-0.725243984,-1.678828464,-0.314665795,-1.418177989,0
-0.267928831,1.411059277,-0.065819342,-0.383220596,-0.739299101,0.32498601,1
1.496244231,-0.86369499,-1.756051949,1.726347989,-0.841560054,2.036703697,1
0.293767936,0.073118767,0.215983537,-0.431181733,-0.221804494,-1.211118993,0
-0.662483666,-0.507919036,-0.20402793,-1.259494307,0.679398004,0.248693744,0
0.303056607,-0.345762842,-1.331856581,1.466209962,0.533248949,0.222592926,0
0.819443699,0.019395129,0.665872052,0.492304834,-0.602713511,1.275587281,1
-1.364663621,2.40582758,-0.903239502,-0.37179648,-0.277878137,-0.381646879,0
-0.061395101,-0.14212811,1.217587068,0.970269553,1.027601274,-0.753482997,0
-0.909075449,0.579018557,0.43254362,0.802855388,-0.889240359,1.141431123,1
-1.650615099,0.969240818,-1.21475242,-0.489866935,-0.150429819,-1.206656647,0
-3.363026537,0.790783989,-0.67302112,0.700902587,0.572220358,-0.625303638,0
-0.522882817,0.035533686,0.526365162,0.504369255,0.591388095,1.865249647,1
0.786955721,0.809455799,-1.580159734,0.189115839,0.354929164,0.81615234,1
-0.180928359,0.115107647,-0.568161884,-0.252526298,0.780625032,-0.217007401,0
1.391759858,0.678642235,-2.329290762,0.453973336,0.549681812,0.895322191,1
0.881603286,-0.609928589,0.879786088,0.068570694,-1.16710623,-0.079949763,1
-0.779709182,1.50131895,-0.200575997,-1.908696556,-0.274227485,-2.478897182,0
7.37E-06,-0.695584706,0.245300479,0.059957671,-0.630561672,-0.220875596,1
-1.162961194,-1.438987812,0.532604056,-0.656488709,-0.595647127,-0.398117241,0
0.187970982,0.480561954,0.703040272,-0.045870604,-1.326370616,0.405128042,0
-0.196206064,0.134112907,-0.079212648,-1.647279358,-0.384459774,0.812818717,1
-0.028531825,-0.252360128,0.066156773,-2.27921121,-0.149322552,0.703989784,0
0.650834275,-0.36339386,-1.339126074,0.204972693,-0.427214169,0.981145738,0
-0.032690703,-1.523832455,-0.20370643,-0.918381405,-0.273219696,-0.865649211,0
0.050624636,-0.022194268,0.698190924,0.157236785,-0.919942231,-0.852826696,1
0.102496235,0.481347232,-0.777884839,0.610321085,-0.546947954,-0.1798696,0
-0.344383262,-0.566377738,-1.805324971,1.283449977,-1.048272412,1.838760949,1
-0.957584921,-0.048749905,0.944664789,-0.071167418,0.038198632,0.809083864,0
-0.443958944,0.277400595,0.74727776,-1.339840736,-1.502363408,-1.223982623,1
0.603368568,-0.850663051,-0.130871078,1.33238953,-0.284321534,0.175511889,1
0.629270715,-0.209389345,0.06062815,-1.135285538,-0.075248009,-0.724548284,1
0.95366885,0.258570808,0.319721958,0.022649094,-0.935489207,0.976214817,0
0.367163603,0.328035218,0.042984417,1.166026715,0.036535016,2.342887838,0
0.012604438,-0.504794056,-0.13040761,0.411305288,0.574205355,0.822995951,1
-0.790390297,-1.184263362,1.10049813,-1.464303117,-1.284612341,-1.255183318,0
-1.012512432,1.003222602,0.621060079,1.094418975,0.155636212,0.308860719,0
-1.668009275,-0.558749372,-0.198902012,-0.765702756,-0.357228727,1.826098458,1
-0.875555564,-1.247323192,-1.253495906,-0.684136772,-1.734408279,-1.376714622,1
0.718636916,-3.388496039,0.235778208,-0.114590297,0.511584445,0.942995826,0
-1.808292636,-1.314982573,-0.695849776,0.180574136,1.046996501,0.782900264,0
0.155413744,1.521599537,0.289513005,0.015718699,-1.22741618,0.560351148,1
-1.178102731,0.632627744,-0.236319599,1.029357763,1.327322499,0.874706058,1
0.529857358,-0.911153586,-0.54245261,2.13325601,-0.022512958,1.241218349,1
-0.280949588,-0.34622331,1.205606751,-1.218674147,1.141604269,-1.668353121,1
-0.113899206,-0.837948126,-0.281743528,1.333768213,-0.677592886,-0.572966683,0
0.680427777,-1.183945078,-0.225849502,-0.579371895,-0.062906467,-2.044360722,0
0.070805966,-0.239881786,0.623704028,0.03177588,-1.194146874,0.87602197,0
0.546291772,0.838594827,0.844810388,1.267297304,-0.161421083,2.892966561,1
0.742753728,-0.589454608,1.219327546,-0.612571041,-0.07042184,-0.188674365,1
0.54350289,-1.907532984,-0.524131704,-0.643857058,-0.885679566,-0.09113096,1
-0.926463341,-0.785312945,-1.701720176,-0.031458077,-0.476919973,-0.717582884,0
-0.388505676,-2.286419012,0.593155213,0.841086585,-0.796864911,-0.13643073,1
-1.768851163,-0.129208267,-1.537957681,-1.654583963,0.890414588,-1.603271026,1
1.051393151,0.332210871,-1.697294662,1.770234648,-0.01894445,0.757923871,1
-1.858296221,0.986892937,0.111438673,-0.35339072,-0.243677441,-0.641703801,0
0.02275152,0.361212114,0.17026828,0.862589507,-0.68083933,0.57599634,0
0.392695825,0.620308808,0.709514151,-0.392697104,0.793854645,0.903082818,1
-0.866019372,-1.466750475,0.260994976,0.651738327,-0.388647257,-1.345812972,1
0.614600181,-1.048986768,-0.070118956,-0.908590436,0.508487559,-2.143697382,1
-0.97545401,1.245485421,1.625176013,0.578024573,1.087994079,-1.93903914,0
0.26474429,0.109284798,-0.04062595,1.135376573,1.039605258,-0.511986574,1
-0.546827818,0.482530455,1.071307161,0.360134859,-0.217587993,0.89900964,1
0.511518861,-1.256827879,1.480016528,-0.442342471,-0.933801418,0.967259671,0
-1.113537087,1.621222729,-0.976070331,-1.190584534,0.18434118,-1.721403517,0
-0.640848556,1.980759484,-1.325082268,0.269017379,-1.588977483,0.283116342,0
-1.424819035,-0.572364468,0.017597055,3.097608735,-0.16035255,2.161957119,0
-0.896101047,-0.255644772,-1.182205541,-0.754347658,-0.114371297,-0.420421266,0
-0.509995801,1.263013104,-0.647041952,0.181432208,-1.510040596,0.379946071,1
-2.5663986,-1.416177888,-0.954767795,1.130897187,-1.231655785,1.233182699,0
0.4774675,0.264557675,0.869066373,-1.042441682,-0.954815656,0.19695109,1
1.229289986,-0.611708138,1.289627206,-1.052259632,0.644481746,-1.584702537,1
-0.855051785,-0.100613836,1.319430574,-2.301368785,-0.051702892,-1.833406119,0
0.250021154,-1.571172004,-0.403041925,0.730485786,-0.46949802,-1.20905321,1
-1.314683729,-0.572511066,0.458099151,-1.070023985,-0.377182345,-0.698035103,0
-0.548996936,0.665683711,-1.004189892,-0.113262129,-1.034649567,0.118040589,0
0.95834531,0.371485887,0.13732746,-1.522647003,-0.45778933,0.051193208,1
-0.788284994,-0.978567039,-0.004809037,-1.670531437,-0.735207314,-0.466178829,0
-0.264297848,0.081684562,2.305288832,0.306895169,1.049642494,0.846172977,0
0.791422004,-0.535083376,0.962462489,0.193024369,-0.071467042,0.819149439,0
0.217123333,1.218296236,-0.225481181,0.103410758,2.093472416,0.107775865,0
-1.008296056,0.68295277,-0.094911647,-1.110112711,0.275216136,0.1518354,0
-0.657337817,-1.617760406,-0.34469564,0.05278428,0.510205303,0.216016537,0
1.12982362,0.213963064,-1.121179804,0.104866897,-0.023773559,0.804462457,0
-0.362799973,0.654110122,1.436272166,0.96447787,0.593127016,1.891974982,0
1.392709778,-1.081410588,-0.408419647,-1.31967556,-0.359380426,-0.284490055,1
-1.284889893,-1.762271234,-0.59632375,-0.893578246,0.054454111,-2.25728193,0
-1.080204391,0.179738567,0.225006378,1.194446578,-0.847285253,-0.268941857,0
0.333757675,-1.008251671,0.772988329,-0.271105188,-0.930396258,-0.242182861,1
0.357009388,-2.035076026,-1.031817923,-0.226727599,0.015943792,-2.241590796,1
0.654056406,0.906038687,-1.199196112,0.391440085,1.446703403,0.176596847,0
-0.341183788,0.004654478,-1.331114687,1.113463221,0.19285644,-0.165430884,0
-0.013213569,0.144669931,0.871676846,1.141024481,1.597924998,2.353994591,1
-0.998948792,2.178325958,-0.636127239,1.973442882,0.030525566,2.174166256,1
-0.982133033,0.093098177,0.170970711,-0.270331194,-0.090300989,-0.022724389,0
-0.084594785,0.075333648,-1.387840795,0.088464671,1.750473996,-0.582821775,1
0.665975805,-0.314906355,0.418563194,1.1170017,-2.967341189,0.298076628,1
-1.378434069,-2.255877308,-0.881508066,-1.126187007,0.041355716,-0.940815237,0
1.327773884,-1.288665117,0.896983654,-0.987173093,0.179634567,-3.394034801,1
2.527913413,-1.380331406,1.519660046,1.447380948,-0.238106459,-1.454740115,1
0.934326138,-0.069887812,-0.114199841,0.163187956,0.928558141,-0.965656787,0
0.294539736,0.793355672,0.720919217,-1.266562267,-0.016276295,0.711250892,1
0.568295318,0.052471472,-0.04770156,0.104404427,0.942010648,-2.070543182,1
-2.119496252,-1.636446958,-1.425273124,0.227872455,0.168919269,-0.556948505,0
1.381522396,-0.129017873,-0.910477198,-0.288857027,1.348582545,1.133154967,1
-1.041912497,0.506644495,-0.799159502,0.273771125,0.611509459,-0.003181153,0
0.871206826,0.316512737,1.346830427,-1.204099503,-0.440924868,-2.94582084,1
0.043638021,-1.522563064,0.153132144,-0.032551996,1.402619496,0.953164403,1
-0.438100244,0.48979442,-1.545679219,2.175300396,-1.542518825,0.723734447,0
-2.030562557,-0.717591065,0.237229021,0.192379197,-0.098942391,0.417375479,0
0.26647083,-1.328909868,1.044036194,2.094603139,-1.385641919,2.114290427,1
1.345570147,-0.674054185,2.431464112,-1.475913039,-0.393494926,-0.553945544,0
1.183201468,0.715184185,0.535603456,-0.993420693,-1.25790716,-0.310936263,1
-0.623793727,0.982491396,0.659300184,-0.290688363,0.988000331,-2.172678109,0
1.31985289,-0.722161889,-0.750730591,-0.281880063,-1.053919843,0.287073845,1
-1.98703525,-1.021339572,0.860581911,-0.547647163,0.377509625,-0.286962786,0
-0.715675597,0.664263757,0.14306853,1.321401521,1.596206708,0.034915352,0
0.322869293,1.181574071,-1.42954692,-0.593150427,0.410737765,-1.482726295,0
-0.809635405,-0.17255736,-0.689276463,0.403031494,0.247275059,0.267573394,0
-1.244323502,-0.647432923,2.300990337,-0.049997932,0.167029952,-0.724392217,1
0.983241301,1.071918848,0.966202367,-0.432262417,0.353355734,2.915761328,1
0.187383647,1.513827118,-0.023868159,-0.046879976,0.031018154,0.007344354,0
0.006262004,-0.239931482,-0.403686626,0.47111248,-0.49710014,0.787300847,0
1.364440525,-1.472455081,-0.091223194,-0.307158656,0.385419034,0.127235663,1
-0.566329254,0.606772701,0.696420188,-2.130728563,1.789104196,-1.613782183,1
-1.098672284,-0.055165291,0.566038749,1.75711082,2.162853511,0.991927611,1
0.341486383,-1.607865901,-1.906687548,-2.254532729,0.051456081,-3.280793242,0
-0.484777484,-1.708839378,0.972530734,1.54820136,1.487888128,1.233582279,0
1.4388471,-2.712347975,1.126272985,-0.627884842,1.316808903,-2.553821326,1
-0.331112552,-0.777324582,-0.274161159,0.683020888,0.402137369,1.507103241,0
0.634357735,-1.376694469,-0.201972802,0.386767977,1.049376091,0.541351394,0
2.127824413,-0.34845207,1.62603098,-0.752148144,0.726998174,-0.193595011,1
1.019804311,-2.33729608,1.407640797,1.850587673,-0.853502801,1.871467526,0
-0.120074309,1.777743653,-0.813096528,0.870407958,-2.514288318,0.585825555,1
0.015771638,1.124444365,-1.12566322,0.547560094,0.044687146,1.370322039,0
-0.786746252,0.643132939,1.105811939,-1.064484428,-1.640151557,-2.143808067,0
1.124264514,0.397186675,0.572731779,1.246882445,-1.5265198,-0.421139454,1
-0.135034516,1.532866199,-0.203710643,0.590969907,-1.869683772,0.977978105,0
-0.927675426,0.397651544,0.104879656,1.099595003,0.033590648,1.062757121,0
-1.080988926,0.109804025,-0.447631064,-0.706148213,1.245706549,-0.391041819,0
-0.372119273,0.50691269,-0.470247998,-0.007534749,-0.454196194,-0.423474387,0
0.714259754,0.072202896,-0.074904657,-0.748685116,0.248958748,0.057984693,1
-0.436284633,0.609950065,0.355693213,0.225886754,0.331926296,1.480142874,0
0.607875928,-1.740653745,-0.801007298,0.208067328,-0.446429703,-0.774056051,1
0.638949687,-0.347122864,0.554718206,-0.835085056,2.472433958,-0.876577295,1
0.902570435,0.149134531,0.348892322,0.790736794,-0.511761562,-1.414949887,1
-0.556928165,0.522075565,0.310732693,0.595784894,1.795295062,0.840831185,0
1.117649785,-0.234538863,-1.365340913,-0.979809449,-0.848477257,-1.490206155,0
0.720603603,-0.376651081,-0.857708855,-1.424300713,-0.018818836,-2.18006499,0
-0.69399731,-1.054283252,1.383181847,-0.880043457,-0.240171169,1.027179784,0
-0.964855474,1.438552795,-0.676109952,-0.584241873,-1.152899723,-0.30829179,0
-1.230380406,-0.63209259,-0.222745314,-1.229924119,0.565592587,-2.724724385,0
-1.213104072,0.735517135,0.382939524,-0.231436684,0.121507287,1.602004763,0
-0.260743626,1.00680297,-1.48669846,-0.971896267,-1.655507628,-0.919816308,0
-1.140477906,0.492242965,-0.477025252,-2.437266457,1.869078255,-1.121293307,1
-1.174414614,0.623084492,0.774465801,-0.581151149,-0.630485305,-0.409739871,0
-0.214705933,-0.347816241,-2.415047471,-0.371019062,1.714281533,-2.471469521,0
1.390838904,-0.639649628,0.408129544,1.23084066,0.456091536,0.818202888,0
-0.951301615,-0.590606877,1.245318129,-1.344787411,0.903521873,-0.646915302,1
1.579041215,-0.875841524,-0.242986969,0.762340599,-0.72031233,1.292526918,1
-0.375509602,-0.304380405,1.36976217,-1.897635013,-0.612771807,-2.027118036,0
-1.290124434,1.221435965,0.32754794,-0.368975037,1.441191565,-0.2209954,0
0.956786508,-0.23689481,-0.734252383,-2.698200237,-2.147768987,-3.769531287,0
-0.258222654,-1.234721742,0.930154792,0.745633414,0.684451603,-0.050689002,0
0.20441822,0.367756872,-0.887078156,-0.386265326,0.181771727,-0.346039488,1
0.490521428,-1.917525672,0.093419694,-0.225372556,-1.202648255,-0.895952091,0
-1.216516634,0.427504195,0.104828167,0.887210397,-1.001792163,0.046841431,0
-0.572189119,0.610434759,2.21493536,0.576562441,0.874976372,-1.308845366,0
0.570758273,0.921595391,1.429166477,-2.275336161,-0.119174959,-2.892944308,1
-1.278482593,-0.579865023,0.231070908,1.535036045,-1.379555046,-0.604667845,0
-1.33900469,1.959655989,-1.744148049,-1.527896237,0.322191897,-1.228390774,0
-0.642667034,-0.472582439,1.509435682,-0.156055599,1.200909911,0.172003724,0
-0.626154643,0.771206923,0.160749124,0.153851138,0.449163221,1.334490355,1
-0.887267467,0.995611842,0.089816244,0.589087749,1.154113033,-0.094168843,0
-0.572535732,-1.142369567,-0.946074283,0.647067415,-1.445987261,1.500968563,1
1.703202635,1.318988086,-0.998910197,-0.967288461,-0.836708685,1.415921173,1
-0.112459352,1.637691697,-2.245095858,1.25237939,0.939056685,2.182737685,0
-0.060013516,-0.621832481,0.523005817,0.632707508,-0.083310464,1.594193784,0
-2.409880119,-0.973038639,0.119639179,-1.869040936,-1.380435466,-2.418611469,0
-2.219215981,1.331489035,2.165414308,-0.111046488,0.593229694,1.42876395,1
-0.320915276,-0.842005065,-0.886065149,-0.451492828,-1.174025184,-1.38636415,1
-0.94229628,1.117145257,-0.359856817,0.780546018,0.16293704,0.094870753,0
-0.222672491,-0.161610733,-0.401703685,-2.42440128,-0.518751166,-2.085682533,1
-0.354722611,1.276839013,1.096831105,0.116684148,-0.371195477,0.49464527,0
1.631734426,0.705597031,1.396692177,0.732305481,-0.588864928,1.243398945,1
-0.42720684,0.823640236,-0.292717413,-0.227949924,1.883856171,0.984500639,1
-0.246623826,-1.223808227,0.937430748,-0.811419423,1.759913305,-1.146528341,0
-0.455788951,-0.251124156,-0.112407959,-0.105077363,0.662414871,1.280677049,1
-0.298534691,1.019052622,-0.055801746,-0.358781269,-0.832702178,-0.292201994,0
-0.196949933,-0.740379169,0.520854379,-0.144258153,0.912825613,0.54529088,0
-0.10485433,-0.453180817,-2.471494117,1.18243079,-1.115579739,0.167462719,1
-0.016333274,0.114406093,1.262635439,-0.490751426,0.020570349,0.735621154,1
0.218112665,-2.029407089,-0.058139712,-1.571341891,-0.770340298,-0.46292081,0
-1.015345805,-1.128300382,-1.324990228,-1.293639515,-0.979834415,-1.807661254,1
1.9584166,-0.441640261,-0.185783163,0.857602456,0.235375085,0.990108369,1
0.4686536,-0.615333378,-2.292791316,-0.120878771,-0.041613096,0.041407269,1
0.847097207,1.810672675,-0.566880305,-0.941436812,-1.721846254,1.217599753,1
-0.085780223,-1.434315412,-1.371789706,-0.525356926,-0.128821677,-1.263007708,0
1.392847462,-0.899393968,-0.686024237,-0.343305166,0.984115243,-1.068905843,1
-0.658260664,-1.188529217,-0.013212876,-1.666618841,0.551024193,-0.671494802,0
-0.759836452,0.959496906,-0.336866151,-0.193515695,-2.585919365,1.841203008,0
-1.247184926,0.132179342,-0.681208947,0.567726184,0.035892296,0.154314003,0
-0.748201681,0.721692698,-0.143878963,0.51352062,-0.300551665,-0.530036311,0
1.375481108,-2.320037554,-0.634097345,-0.31753637,-1.09168057,-1.695354667,1
-1.723102491,1.889697244,1.115513749,0.132963142,0.732848898,0.537139281,0
-1.158616395,0.758407164,1.145489302,0.391290689,-0.547353043,1.224384997,0
-0.802774767,0.440889132,0.6786449,0.839869347,-0.650920785,-0.551196395,0
1.956238825,0.73221565,0.768870055,-0.068081257,0.540277567,1.739961125,1
1.656117564,-0.574446972,-1.238310535,-1.55672048,-1.778805827,-0.291488882,0
0.274685501,0.563062962,2.223960363,-0.658883197,-0.980390605,-0.513300487,0
0.69931853,0.698079352,-0.069227129,0.311185988,0.965996276,2.040098375,1
0.285447765,-0.243454652,-0.096895419,-1.461776852,-0.743599872,-1.386492132,1
0.764868907,-0.470140378,-0.447575341,-1.022437726,1.838518924,0.760362693,1
-0.696880613,0.231737308,0.771038749,-0.312404532,0.685991597,0.351090005,0
-0.031408289,-0.715476322,-0.366814741,1.199746261,-0.506172117,1.007248825,0
1.185234241,-1.128968126,0.175748688,0.121239195,-0.44740669,1.696254149,0
0.018618258,0.472866758,2.571996526,0.203314254,0.405525339,0.307338495,1
0.600532517,-0.028850122,2.083324804,-0.837200636,0.419257143,-2.50546944,0
-0.82815751,0.130277161,0.84678514,-0.598324795,-0.289348709,0.318506393,0
0.283836449,-0.230772637,1.723926243,0.305204367,-0.084712509,-1.699020927,0
-0.047989381,0.918023674,-1.901255471,-1.229241008,-0.572088742,-1.931210051,1
-0.083915059,0.905007043,1.992639163,-0.319174215,-0.918064834,0.444203078,0
0.231871615,-0.226429678,0.23352455,0.020656713,-1.358433458,-0.697833771,0
-1.097218498,-1.23067986,0.417551405,1.621466009,-0.439728669,2.942361546,0
1.346812559,0.989727497,-0.344443456,0.475215829,-0.085813683,0.301252735,1
-0.806635593,0.959112798,0.944302863,-0.742560169,-1.387130264,-0.113252557,0
0.948637016,0.916500327,0.757231823,-0.958764122,0.432457809,0.887805592,1
1.836852326,-0.32369726,-0.171015533,-1.222164284,-0.689906659,-1.556110465,1
0.766408404,-0.84406512,1.697867262,-0.872241408,1.807786101,-0.968797012,1
0.609649246,0.185701613,-1.776922958,-0.385502003,0.211797053,-0.529173506,1
1.682132618,-0.527642654,0.193096378,-0.228894754,0.490076981,-0.779546551,0
0.650025427,1.923129305,-0.827557697,2.161325142,0.823539925,3.734625074,1
-0.03889045,-0.817129403,-1.107672579,-1.267344985,0.227504617,-1.804135598,0
-0.565489758,2.288485706,0.029311823,0.229481174,0.811788051,-0.704346569,0
0.769247235,0.371543305,-1.617943572,1.135996818,0.319246932,2.206436168,0
-0.383299628,-0.364444145,-0.238622474,-0.463990409,-1.418507349,-0.42651039,1
-1.15697494,-0.632930386,-0.182636912,-1.145663688,-1.160930242,-0.420241616,0
-0.109115746,-2.724986863,-1.002214595,-1.520450983,0.070400835,-2.288392958,0
0.049097439,-0.017952273,0.009065517,-0.213054815,1.774204862,-1.660349374,0
3.345650607,-1.595748603,3.289916904,-0.19060435,1.161220458,-1.052732328,1
-0.065918054,-1.786059127,-1.551930656,0.202992145,0.525600096,-1.101781022,0
-0.101262229,0.411750646,0.551250698,0.550771469,1.481963771,0.381122124,1
0.540590049,2.443835797,-0.409645002,0.271130514,-2.146033803,0.54036819,0
0.757776502,-0.929839813,0.547595561,0.65877901,-0.269612906,0.846025267,0
-0.279344401,-0.952079659,-0.54524562,0.131463199,-1.349627944,-0.142111782,1
1.182891192,-1.262759857,-0.745996911,0.14767069,0.885304904,-0.372673779,0
0.078697531,-0.456693465,1.249313214,-1.602037503,-2.219558872,-0.827137267,0
0.137245505,0.698535834,0.75664489,-0.568357367,1.546413875,-0.227288155,1
-1.638842596,-0.331353236,-0.532660103,-0.499644029,0.066524853,-2.456007682,0
-1.379854114,-0.549847164,1.920867138,-0.938287509,-1.421821392,-2.177507783,1
-1.784206295,-0.051101242,-0.665823538,0.178044788,0.538919913,0.078016493,0
-0.319107275,-1.986823367,-1.172608164,-0.092603762,0.290098513,-1.402230635,0
1.632981986,0.091376986,-0.165848961,0.114337278,-1.021835348,1.488006568,1
0.34066555,-1.067066976,0.129327909,0.879847288,2.230318099,1.885948329,1
-0.104205334,-0.326325698,0.631009941,-0.3637753,0.21741093,-0.337394297,1
1.14162919,-0.6304688,1.916226423,-0.049472541,-0.012261241,0.709290995,1
0.587631205,-0.294762309,-0.439619285,-0.316467848,0.019123475,-0.018197527,1
0.201181229,-1.304534655,0.712110415,0.132199608,-0.845678702,-1.224701374,0
1.5772787,-1.041767603,-0.150428069,-1.633887971,-0.62126347,-2.55977162,1
1.423389386,-0.184425151,-0.3657475,0.33668406,-1.426184963,0.190806561,1
-0.725565649,1.425031758,0.22656479,0.700408959,0.140351797,1.350763912,1
0.610945964,-1.202144102,-0.077712563,1.571023964,0.521606372,1.752456082,0
1.103732557,-0.04926239,0.488095069,1.669293191,0.045373184,0.572719012,0
0.646337537,1.185458335,-2.194396458,-0.44898641,0.645179548,-0.750548318,1
0.898418673,2.161033131,-0.256081989,0.828663009,-1.92102807,1.990636333,1
0.881163007,-0.36065828,0.096078062,0.652706277,1.809463382,0.798155018,0
-0.786571973,2.011299822,-0.818989921,-1.689962319,-0.328560071,-3.231286066,0
1.511716296,1.953630113,0.906740457,-0.264227865,-0.64496227,0.054286528,0
0.180176035,-1.07838725,0.639130394,0.533575863,0.478680494,-1.393506043,1
